dataset,record_id,label,prediction,confidence,text
healthfact,14003,0,1,0.9813182,Assault rifles already are banned.
fakehealth,story_reviews_01124,0,1,0.97624457,"Alzheimer's Redefined, But Changes Mean Little For Patients Enlarge this image toggle caption Sebastien Bozon/AFP/Getty Images Sebastien Bozon/AFP/Getty Images The definition of Alzheimer's disease just got wider and deeper, but the expansion won't change how the vast majority of people are diagnosed. It also doesn't change the very limited treatment choices. But the new criteria, which were developed by the National Institute on Aging and the Alzheimer's Association, are almost guaranteed to prompt confusion, even in people who are thinking quite clearly. For research, there's a lot of value. For everyday clinical use, very very little. The guidelines say, for instance, that newly developed ""biomarker"" tests, such as assays for proteins in spinal fluid, and some specialized brain scans can be used for early diagnosis of Alzheimer's. But, the guidelines say, the tests are to be used only for research, and not for diagnosing Alzheimer's in the general public. The distinction is nothing to worry about for patients and their families. ""You don't need a biomarker test"" for everyday clinical practice, says David Knopman, a professor of neurology at the Mayo Clinic, who was co-chairman of the group that revised the dementia diagnosis. The existing tests for Alzheimer's are adequate, he says. And those biomarkers? ""It's in the fine print, but it definitely says in multiple places that the biomarkers are for research purposes."" Why? Well, the biomarker tests and PET scans aren't yet accurate enough to reliably diagnose Alzheimer's, and haven't been approved by the Food and Drug Administration. And it's also because there are no treatments that can prevent, slow or stop early signs of Alzheimer's. ""For research, there's a lot of value,"" Knopman says. ""For everyday clinical use, very very little."" About 5 million Americans have Alzheimer's. The hallmark signs are problems with thinking, learning, and memory. The current definition, created in 1984, describes Alzheimer's that way. But over the past few years there's been solid evidence that Alzheimer's starts damaging the brain years before a person starts having noticeable problems thinking. Scientists have been putting a lot of effort into trying to identify what starts the disease process, but have so far come up empty. The new definitions, which were just published online by the journal Alzheimer's & Dementia, acknowledge this dimly understood early phase of Alzheimer's. Now there are two new pre-dementia phases: mild cognitive impairment and ""preclinical Alzheimer's."" In mild cognitive impairment, a person's changes in thinking are noticeable to himself, friends, or family. They would show up on tests of memory and recall, but don't interfere with everyday activities. Alzheimer's is just one possible cause. Because there are no treatments to prevent or stop Alzheimer's, many people may not consider this diagnosis a blessing. The second new phase, preclinical Alzheimer's, is much squishier. There's no list of symptoms that a doctor can whip out to say you've got it. Rather, the goal in creating this category is to see if scientists can define when the disease starts, and track it through biomarker tests, brain imaging, or other yet-to-be-invented tests. If that happens, it might someday lead to ways to prevent Alzheimer's. But for now this category is useful only to researchers. The goal in all this, according to the Alzheimer's Association, is to increase opportunities for earlier diagnosis and treatment. The problem is that there aren't yet any reliable tools for earlier diagnosis and treatment. The new criteria are really a call for more research — and the money to fund it. That would be good for the Alzheimer's Association and the National Institute on Aging, which sponsored the work on the new criteria. And it does leave one wondering if a lot more worry will be generated by the notion of ""preclinical Alzheimer's,"" when science and medicine can't offer anything to ease those fears."
healthfact,15218,0,1,0.97053176,"Planned Parenthood is ""not actually doing women’s health issues."
fakehealth,news_reviews_00461,0,1,0.9658197,"People who have had Type 2 diabetes for up to 10 years can reverse their condition Keeping weight down means Type 2 diabetes stays reversed A new study from Newcastle University has shown that people who reverse their diabetes and then keep their weight down remain free of diabetes. In addition, the team found that even patients who have had Type 2 diabetes for up to 10 years can reverse their condition. The study, published today in Diabetes Care, is the latest research from world-renowned Professor Roy Taylor, Professor of Medicine and Metabolism at Newcastle University, who also works within Newcastle Hospitals. The research is part of a growing body of evidence showing that people with Type 2 diabetes who successfully lose weight can reverse their condition because fat is removed from their pancreas, returning insulin production to normal. Reversing diabetes A previous study led by Professor Taylor, published in 2011, showed that diabetes could be reversed by a very low calorie diet. This caused international interest, but the study was very short as it was only eight weeks and the question remained whether the diabetes would stay away. In this new study, 30 volunteers with Type 2 diabetes embarked on the same diet of 600 to 700 calories a day. Participants lost on average 14 kilograms - just over 2 stone. Over the next 6 months they did not regain any weight. The group included many people with longer duration diabetes, defined as more than 8 years and ranging up to 23 years. Overall, 12 patients who had had diabetes for less than 10 years reversed their condition. 6 months later they remained diabetes free. In fact, after 6 months a thirteenth patient had reversed their diabetes. Though the volunteers lost weight they remained overweight or obese but they had lost enough weight to remove the fat out of the pancreas and allow normal insulin production. Professor Roy Taylor said: ""What we have shown is that it is possible to reverse your diabetes, even if you have had the condition for a long time, up to around 10 years. If you have had the diagnosis for longer than that, then don't give up hope - major improvement in blood sugar control is possible. ""The study also answered the question that people often ask me - if I lose the weight and keep the weight off, will I stay free of diabetes? The simple answer is yes! ""Interestingly, even though all our volunteers remained obese or overweight, the fat did not drift back to clog up the pancreas. ""This supports our theory of a Personal Fat Threshold. If a person gains more weight than they personally can tolerate, then diabetes is triggered, but if they then lose that amount of weight then they go back to normal. ""Individuals vary in how much weight they can carry without it seeming to affect their metabolism - don't forget that 70% of severely obese people do not have diabetes. ""The bottom line is that if a person really wants to get rid of their Type 2 diabetes, they can lose weight, keep it off and return to normal. ""This is good news for people who are very motivated to get rid of their diabetes. But it is too early to regard this as suitable for everyone. That is a separate question and a major study is underway to answer this."" The study Participants in this study had Type 2 diabetes for between six months and 23 years. The team showed that Type 2 diabetes could be reversed even in people who had the condition for 10 years. The team were able to identify in advance participants who would not respond to adequate weight loss by reversing their diabetes as at the start they had almost absent insulin production from the pancreas. The study was funded by a National Institute for Health Research Biomedical Research Centre (NIHR BRC) grant. A larger trial involving 280 patients is already underway. This will examine how successfully people can reverse their diabetes through weight loss simply under the care of their family doctor and nurse. It is being funded by Diabetes UK. The research was possible through Newcastle Academic Health Partners, a collaboration involving Newcastle Upon Tyne Hospitals NHS Foundation Trust, Northumberland, Tyne and Wear NHS Foundation Trust and Newcastle University. This partnership harnesses world-class expertise to ensure patients benefit sooner from new treatments, diagnostics and prevention strategies. The diet 3 diet shakes per day and 240 grams of non-starchy vegetables taking in between 600 and 700kcal a day for 8 weeks volunteers then gradually returned to eating normal food over the next two weeks with very careful instruction on how much to eat volunteers were seen once a month and supported with an individualized weight maintenance programme over the next 6 months to keep weight steady after the weight loss, they were eating around one third less than before the study CASE STUDY: Allan Tutty, 57, from Sunderland, transformed his health by taking part in the study. He said: ""I was diagnosed with Type 2 diabetes around May 2011 during routine checks by my GP but my family and I were in disbelief because I had no physical symptoms which led me to consider I had the condition. ""While I didn't feel fat, I was fat - on the inside. I've since seen a scan of my liver and you can see the fat around it. ""I took part in the research spending eight weeks on an 800-calorie a day diet which was really tough over Christmas and New Year but I was determined to complete it. The pay-off for me - the possible reversal of my diabetes - was more than worth the effort. ""In the two months, I lost two and a half stones and my pancreas was working within normal limits. With my diabetes in remission, I haven't looked back. ""I eat normal foods though I eat less than I used to, and I enjoy takeaways and chocolate but not on a regular basis so I have maintained my lower weight, it has been a total lifestyle change. In fact, my life has changed completely thanks to this research."" ### REFERENCE: Very low calorie diet and 6 months of weight stability in Type 2 diabetes: Pathophysiologic changes in responders and non-responders. Sarah Steven, Keiren G Hollingsworth, Ahmad Al-Mrabeh, Leah Avery, Benjamin Aribisala, Muriel Caslake, Roy Taylor. Diabetes Care. Doi: 10.2337/dc15-9422 Links: Previous study: http://www. ncl. ac. uk/ press/ news/ 2015/ 10/ type2diabetes/ Very low calorie diet - the diet: http://www. ncl. ac. uk/ magres/ research/ diabetes/ reversal. htm"
fakehealth,story_reviews_00280,1,0,0.9654697,"WASHINGTON -- Bacteria live on everyone’s skin, and new research shows some friendly germs produce natural antibiotics that ward off their disease-causing cousins. Now scientists are mixing the good bugs into lotions in hopes of spreading protection. In one early test, those customized creams guarded five patients with a kind of itchy eczema against risky bacteria that were gathering on their cracked skin, researchers reported Wednesday. “It’s boosting the body’s overall immune defenses,” said Dr. Richard Gallo, dermatology chairman at the University of California, San Diego, who is leading the work. End of the road for antibiotics? We share our bodies with trillions of microbes that live on our skin, in our noses, in the gut. This community — what scientists call the microbiome — plays critical roles in whether we stay healthy or become more vulnerable to various diseases. Learning what makes a healthy microbiome is a huge field of research, and already scientists are altering gut bacteria to fight diarrhea-causing infections. Wednesday’s research sheds new light on the skin’s microbiome — suggesting that one day it may be possible to restore the right balance of good bugs to treat skin disorders, too. “It’s a really important paper,” said Dr. Emma Guttman-Yassky of the Icahn School of Medicine at Mount Sinai Hospital in New York, who wasn’t involved with the new research. “It does open a window for a potential new treatment.” Healthy skin harbors a different mix of bacteria than skin damaged by disorders such as atopic dermatitis, the most common form of eczema. Those patches of dry, red, itchy skin are at increased risk of infections, particularly from a worrisome germ known as Staphylococcus aureus. Gallo’s team took a closer look at how microbes in healthy skin might be keeping that bad staph in check. They discovered certain strains of some protective bacteria secrete two “antimicrobial peptides,” a type of natural antibiotic. In lab tests and on the surface of animal skin, those substances could selectively kill Staph aureus, and even a drug-resistant strain known as MRSA, without killing neighboring bacteria like regular antibiotics do, the team reported in the journal Science Translational Medicine. But those good bugs are rare in the skin of people with atopic dermatitis, Gallo said. “People with this type of eczema, for some reason that’s not quite known yet, have a lot of bacteria on the skin but it’s the wrong type of bacteria. They’re not producing the antimicrobials they need,” he explained. Would replenishing the good bugs help? “They’re normal skin bacteria, so we knew they would be safe,” Gallo noted. FDA fast-tracking ""unbelievable"" eczema drug His team tested five volunteers with atopic dermatitis who had Staph aureus growing on their skin’s surface — what’s called colonization — but didn’t have an infection. Researchers culled some of the rare protective bacteria from the volunteers’ skin, grew a larger supply and mixed a dose into an over-the-counter moisturizer. Volunteers had the doctored lotion slathered onto one arm and regular moisturizer on the other. A day later, much of the staph on the treated arms was killed — and in two cases, it was wiped out — compared to the untreated arms, Gallo said. “We’re encouraged that we see the Staph aureus, which we know makes the disease worse, go away,” he said. The study couldn’t address the bigger question of whether exposure to the right mix of protective bacteria might improve atopic dermatitis itself, cautioned Mount Sinai’s Guttman-Yassky. Next-step clinical trials are underway to start testing the effects of longer-term use."
fakehealth,story_reviews_01354,0,1,0.963591,"Oct. 18, 2010 -- Vitamin B12 may help protect the brain against Alzheimer's disease, according to new evidence that suggests the vitamin and an amino acid called homocysteine may both be involved in the development of Alzheimer’s. High levels of vitamin B12 in the blood are already known to help reduce levels of homocysteine, which has been linked to an increased risk of Alzheimer's disease, memory loss, and stroke. But researchers say the relationship between homocysteine and vitamin B12 levels and Alzheimer's disease risk has been unclear. The seven-year study followed 271 Finnish people ages 65 to 79 who did not have any symptoms of Alzheimer's disease at the start of the study. During the study, published in Neurology, 17 people developed Alzheimer’s disease. Researchers found that each picomolar increase in blood vitamin B12 level was associated with a 2% reduction in the risk of Alzheimer's disease among the elderly. In addition, each micromolar increase in blood homocysteine level raised the risk of Alzheimer's disease by 16%. Blood levels of folate, another nutrient believed to lower homocysteine levels, were not linked to Alzheimer's disease risk. “Our findings show the need for further research on the role of vitamin B12 as a marker for identifying people who are at increased risk of Alzheimer’s disease,” says researcher Babak Hooshmand, MD, MSc, with Karolinska Institutet in Stockholm, Sweden, in a news release. “Low levels of vitamin B12 are surprisingly common in the elderly."" ""The few studies that have investigated the usefulness of vitamin B12 supplements to reduce the risk of memory loss have had mixed results,” says Hooshmand. Common dietary sources of vitamin B12 include fish, poultry, and meat products."
healthfact,32261,0,1,0.96312183,Wikileaks documents reveal Hillary Clinton was gravely injured in a plane crash during a secret mission to Iran in 2012.
healthfact,42116,0,1,0.96142566,Roe v. Wade was passed only because Roe lied about being raped.
healthfact,2666,1,0,0.95738584,Human virus linked to mountain gorilla deaths.
healthfact,5259,1,0,0.95590943,Data suggests opioid-related overdose deaths in Alaska down.
healthfact,21649,0,1,0.9557051,"Under last year’s health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy."
healthfact,6498,1,0,0.95538944,Critics gear up for response to lease sale in Arctic refuge.
healthfact,5836,1,0,0.9548019,Clark County ranks first in nation in syphilis rates.
fakehealth,news_reviews_00228,1,0,0.95394176,"CLEVELAND, Ohio (May 17, 2017)--Fennel, an anise-flavored herb used for cooking, has long been known for its health benefits for a variety of issues, including digestion and premenstrual symptoms. A new study confirms that it is also effective in the management of postmenopause symptoms such as hot flashes, sleeplessness, vaginal dryness, and anxiety, without serious side effects. The study outcomes are published online today in Menopause, the journal of The North American Menopause Society (NAMS). The use of complementary and alternative medicine for the management of menopause symptoms has surged in recent years as women have attempted to identify alternatives to hormone therapy (HT). Although HT is the most effective treatment for managing most menopause symptoms, some women have turned to herbal medicine because they are either not candidates for HT or are concerned about the negative publicity surrounding potential side effects. Fennel, an herb containing essential oils, has phytoestrogenic properties. Phytoestrogens are estrogen-like chemicals in plants that have been used to effectively treat a wide array of menopause symptoms. In this small trial of 79 Iranian women aged 45 to 60 years, soft capsules containing 100 mg of fennel were administered twice daily for eight weeks. Improvements were compared between the intervention and placebo groups at four, eight, and 10 weeks, with a significant statistical difference documented. In the end, fennel was concluded to be a safe and effective treatment to reduce menopause symptoms without serious side effects. The study described in the article ""Effect of Foeniculum vulgare Mill. (fennel) on menopausal symptoms in postmenopausal women: a randomized, triple-blind, placebo-controlled trial"" is one of the first clinical studies to examine the benefits of fennel for managing menopause symptoms, even though it had been previously studied and confirmed to manage premenopause symptoms. The study was completed in Tehran, Iran, where the average age of women at menopause is younger than in the United States: 48.2 years versus 51 years, respectively. Some of the most common adverse effects of menopause are hot flashes, vaginal dryness, sleep problems, joint and muscular discomfort, exhaustion, irritability, anxiety, and depression. ""This small pilot study found that, on the basis of a menopause-rating scale, twice-daily consumption of fennel as a phytoestrogen improved menopause symptoms compared with an unusual minimal effect of placebo,"" says Dr. JoAnn Pinkerton, executive director of NAMS. ""A larger, longer, randomized study is still needed to help determine its long-term benefits and side effect profile."" ###"
fakehealth,story_reviews_01316,0,1,0.9528951,"A complex and expensive pacemaker-defibrillator can significantly improve the chance for survival among the tens of thousands of heart-failure patients with only mild symptoms, according to a major, multiyear clinical study. The research, regarded as likely to change medical practice, showed that the device to ""resynchronize"" the hearts of such patients lowered the death rate by 29% in such patients over 40 months, compared to those who had a standard defibrillator implanted. View Full Image Bloomberg News Medtronic, Boston Scientific and St. Jude Medical make the devices. Above, Medtronic offices in Minneapolis. The study, presented in Chicago at the American Heart Association meeting, was in part sponsored by device maker Medtronic Inc. of Minneapolis. But it would appear to apply to such devices also made by competitors Boston Scientific Corp. and St. Jude Medical Inc. The study's findings ""are indeed breathtaking,"" said prominent cardiologist Arthur J. Moss of the University of Rochester, in an editorial published online Sunday in the New England Journal of Medicine. The New England Journal also is publishing the study, which included 1,798 patients in Canada, Europe and Turkey. While apparently definitive, the study raised questions about who will be willing to pay for such devices. The devices cost up to $35,000, versus the roughly $25,000 cost of a standard defibrillator. Hospital and doctor fees can raise the total cost over $50,000. ""How is this going to get funded, and who's going to pay for it?"" asked Eric J. Topol, cardiologist and chief academic officer at Scripps Health in LaJolla, Calif. However, he noted that the reduced rate of hospitalizations in the study ""may actually present a net reduction in costs from a societal standpoint."" The research could provide a boost for the heart-rhythm device business, whose sales have flattened in recent years, although the increased cost is one factor that might limit such a sales increase. Another consideration Dr. Topol mentioned is an increase in immediate ""adverse events"" noted in the research, such as the dislodgement of the wire, or ""lead,"" connecting to the heart. Overall in this study, mild-to-moderate-symptom patients had a 25% relative reduction in death or heart-failure hospitalization with the pacemaker-defibrillators, compared with a standard defibrillator. (This was also a 7.1 percentage point ""absolute"" reduction in death and hospitalization—33.2% compared with 40.3%.) But it was the 29% reduction in deaths among the mild-symptom patients that many cardiologists focused on. Heart-failure specialists said the improvement appears to stem from a phenomenon called remodeling. This means that the device actually makes the otherwise-enlarged and weakened heart smaller and stronger. William T. Abraham, chief of cardiology at Ohio State University, said that with the lowered death rate, the devices will gain increased adoption despite the cost. ""There will be no way to keep the floodgates closed,"" he said. Dr. Abraham headed Medtronic's first study of such devices a decade ago. It's estimated that 22 million people world-wide have heart failure, a reduced pumping capacity of the heart that can lead to severe shortness of breath and frequent hospitalization. Of these, six million are in the U.S., and the cost of the disease in this country is about $40 billion. One reason for the high cost is that such patients can quickly wind up in the emergency room and hospitalized after a slight change in diet leads to fluid buildup in the lungs. Patients with reduced heart capacity tend to have fluid build up in their bodies. The complex pacemaker-defibrillator causes the heart's chambers to beat in a more coordinated fashion. Like a standard defibrillator, it can also ""defibrillate"" the heart, or administer a sharp shock to stop a lethal heart rhythm. Just over a month ago, Boston Scientific won federal approval to treat mild-symptom heart-failure patients with such devices. Medtronic is seeking such approval, but already sells it for more severe heart failure patients. But the study showed an increase in the number of device- or implantation-related complications within 30 days of implant: 118 among 888 patients with the new device, compared to 61 of 898 in the standard defibrillator group. The study's lead author, Dr. Anthony S.L. Tang of the University of Ottawa and the University of British Columbia, explained this is partly because there are more wires, or ""leads,"" in the body with the more complex device than with a standard defibrillator. Write to Thomas M. Burton at tom.burton@wsj.com and Jennifer Corbett Dooren at jennifer.corbett-dooren@dowjones.com"
healthfact,1646,1,0,0.95287085,"Recipe winners dine on brussels sprouts, smoothies at White House."
healthfact,3108,1,0,0.95277786,Malaysia vaccinating for polio after first case in 27 years .
healthfact,4088,1,0,0.9524848,Utah investigates 21 cases of lung disease linked to vaping.
healthfact,33675,0,1,0.9522877,Muslim girls buried alive by their father are fed and comforted by Jesus until rescuers come for them.
healthfact,38035,0,1,0.9507245,A meme claiming that tilapia is a “mutant” fish that’s unsafe to eat combines a number of long-running warnings about the fish.
fakehealth,story_reviews_01099,1,0,0.95071834,"NEW YORK (Reuters Health) - U.S. researchers say they have found clear signs that blood clots in the lungs are being overdiagnosed, exposing patients to potentially dangerous side effects from unnecessary drugs. Using national data, the researchers found the rate of so-called pulmonary embolisms, or PEs, nearly doubled with the introduction of a new powerful diagnostic test more than a decade ago. Yet there was only a slight drop in deaths from the condition over the same period, suggesting many of the clots were too small to cause harm. “Rather than an epidemic of disease, we think the increased incidence of PE reflects an epidemic of diagnostic testing that has created overdiagnosis,” the researchers write in the Archives of Internal Medicine. It’s been estimated that more than 600,000 Americans have a pulmonary embolism each year. The condition usually occurs when a blood clot travels from the legs to the lungs, sometimes with fatal results. But with increasingly sophisticated tools, doctors may be spotting clots that would never have been fatal in the first place. One such tool is called a CT chest scan, which produces detailed images with high-dose x-rays and is being used in millions of patients every year in the U.S. In the years before 1998, when the technique was introduced, 62 per 100,000 Americans were diagnosed with a pulmonary embolism annually. After 1998, that number rose to 112 per 100,000. The number of deaths caused by the condition dropped only little, however: from 12.3 per 100,000 in 1998 to 11.9 per 100,000 in 2006. “This is consistent with overdiagnosis of pulmonary embolisms that may have caused very little harm, may not have caused death,” said Dr. Renda Soylemez Wiener of Boston University, who worked on the study. On the other hand, the blood-thinning drugs used to treat blood clots increase the risk of bleeding in the brain or gastrointestinal tract, for example. According to the new results, such complications rose from three to five per 100,000 people hospitalized with PE per year after doctors began using chest CT scans. The new findings add to other evidence showing that medical testing is on the rise across the U.S., although in many cases the impact on overall health remains unclear. CT scans expose patients to radiation, for example, which can increase the likelihood of developing cancer. And the dyes used to enhance the scan also cause kidney damage in a significant portion of people. “I think doctors should think carefully about the pretest probability of a pulmonary embolism before they order this test,” Wiener told Reuters Health. Yet there is no easy solution at this point, because untreated blood clots can be fatal, she added. “Right now, it is a difficult place for the patient to be in,” Wiener said. SOURCE: bit.ly/mmZK9K Archives of Internal Medicine, online May 9, 2011."
fakehealth,story_reviews_01035,0,1,0.94915295,"NEW YORK (Reuters Health) - The inexpensive tests that look for hidden blood in a person’s stool are effective for colon cancer screening, a study out Tuesday confirms. The findings, reported in the Canadian Medical Association Journal, give some extra weight to fecal occult blood testing (FOBT) as a valid option for early detection of colon cancer. Experts generally recommend that people at average risk of colon cancer start screening tests for the disease at age 50. And they can pick from a number of tests that have all been found to cut the risk of dying from colon cancer. Along with stool tests — done once a year at home — the choices include two invasive procedures: colonoscopy done every 10 years and flexible sigmoidoscopy done every five years. The U.S. Preventive Services Task Force, a federally supported expert panel, recommends that people at average risk of colon cancer choose any of the three methods. FOBT detects hidden blood in the stool, which can be a sign of colon cancer or pre-cancerous growths called polyps. Positive results on the screen prompt a follow-up colonoscopy to investigate the source of the blood. Advances in the stool tests in recent years have made them more effective. A newer version called immunochemical FOBT (iFOBT) is supposed to zero in on colon growths better than an older version known as guaiac FOBT — which often picked up bleeding originating in the upper digestive tract, such as from a stomach ulcer. Immunochemical FOBT is now largely replacing the older test. But there’s been surprisingly little evidence that it really is highly “specific” to colon cancer, according to Dr. Yi-Chia Lee of National Taiwan University Hospital, one of the researchers on the new study. So for their study, the researchers followed nearly 2,800 adults who all volunteered to have iFOBT, a colonoscopy and an upper endoscopy to check for problems in the upper digestive tract. They found that of 28 people confirmed to have colon tumors after a colonoscopy, all but one had also a positive iFOBT result. “It means that almost every case with colon cancer can be identified by iFOBT,” Lee told Reuters Health in an email. “It is a strong support to iFOBT as an effective screening tool.” The researchers also found that iFOBT had “specificity” for colon cancer of close to 90 percent, meaning the test would accurately give a negative result to almost 90 percent of people who did not have colon cancer. Of three study participants who were found to have cancers of the stomach or esophagus, for instance, none had a positive result on the iFOBT test. Like any screening test, iFOBT does have a risk of false-positive results, which leads to unnecessary invasive testing in some people. In this study, about 10 percent of all participants had a false-positive finding on the stool test. Among the risk factors for false-positives the authors identified were the use of anticlotting drugs and low levels of the iron-rich molecule hemoglobin in the blood. In practice, a positive iFOBT result would be followed by colonoscopy, in which a scope is used to investigate the interior of the colon. Whether used for first-line screening or as a follow-up, colonoscopy has the advantage of allowing doctors to spot and remove pre-cancerous growths called polyps — which means the test can prevent cases of colon cancer. But as far as cutting the risk of death from colon cancer, stool testing is similarly effective, according to the U.S. Preventive Services Task Force. And it’s much cheaper: iFOBT is more expensive than the older stool tests, but it is still roughly $30. A screening colonoscopy averages around $3,000. The downside of iFOBT being specific to colon tumors is that it is not useful for catching cancers of the stomach or throat. That’s particularly important in Asia, where those cancers are common. Lee said researchers there are looking into whether combining iFOBT with the older guaiac test is useful for catching cancers in the lower and upper digestive tract — and whether adding a third stool test, which looks for the ulcer-causing bacteria H. pylori, can help as well. Infection with H. pylori is associated with increased risks of stomach and throat cancers. In the U.S., cancers of the upper digestive tract are relatively uncommon. The average American has a one in 200 chance of developing esophageal cancer, while the risk of stomach cancer is one in 114. In contrast, Americans’ lifetime risk of colon cancer is about one in 19, according to the American Cancer Society. More than 50,000 Americans died of the disease in 2010. SOURCE: bit.ly/mUOj1 Canadian Medical Association Journal, online August 2, 2011."
healthfact,10944,1,0,0.9486825,Early breast cancers may need less lymph node surgery
healthfact,2923,1,0,0.94849926,Most U.S. doctors fail to discuss alcohol with patients: study.
healthfact,26274,0,1,0.9480987,"“If you look at the one (hydroxychloroquine) survey, the only bad survey, they were giving it to people that were in very bad shape. They were very old. Almost dead.”"
healthfact,37492,0,1,0.94793737,"Using the ""African method"" of sitting over a steaming cooking pot can help you avoid contracting COVID-19."
fakehealth,story_reviews_00588,1,0,0.94779336,"If mass mammography screening for breast cancer worked well, fewer women would die from the disease. And yet, a new study published in JAMA Internal Medicine has found something that may seem counterintuitive: More breast cancer screening didn't actually save lives. Screening did however lead to more ""overdiagnosis,"" detecting cancers that would not have been fatal or even harmful. The research, led by Richard Wilson of Harvard University, revealed that in more than 500 US counties, mammography screening programs were linked with more diagnoses of smaller breast cancers — but not with fewer deaths or with fewer larger breast cancers (which theoretically would be prevented by finding the disease early through screening). You can see this clearly in the chart below: The number of diagnosed breast cancers rose with more screening, yet the number of deaths from breast cancer 10 years later remained stubbornly stable. To be clear: Mass screening is different from using technologies like ultrasounds to diagnose people at risk of a disease or who have symptoms that require investigation. And not all mass screening programs are bad. Colorectal cancer screening, for example, has been shown to save lives as a result of early detection, and the Pap test transformed cervical cancer into a treatable disease. But this isn't the first study to call into question the benefits of mammography and whether women are too often the victims of overdiagnosis. The trouble with overdiagnosis is that while the cancers doctors find wouldn't have harmed their patients, the treatment and stress that result from the diagnosis probably will. We have to find a better way to screen women for breast cancer The medical community has known about overdiagnosis and overtreatment for years, documenting the problem in a range of cancers — in breast, prostate, lung, and thyroid (which you can see in the chart above). This raises a tough question: What should the medical community do about overdiagnosis? In a related commentary in the journal, a pair of doctors from the University of Washington School of Medicine note that the estimates of overdiagnosis of breast cancer are ""frustratingly broad"" — from less than 10 percent to 50 percent or more of women who get screened. In other words, we don't actually know how bad the problem is. ""Sadly,"" they write, ""we are left in a conundrum. Women will increasingly approach their physicians with questions and concerns about overdiagnosis, and we have no clear answers to provide."" The authors of the newest study don't advocate no screening. Instead, they note that the benefits of screening will probably be more favorable when screening is directed at people with a high risk of the disease — such as those with a family history of breast cancer. The US Preventive Services Task Force, which analyzes the best available evidence to create guidelines for doctors, now recommends biennial mammography screening for the general population in women ages 50 to 74. For women under 50 and over 75 — who aren't at a high risk of breast cancer — the benefits of mass screening are less clear. There are small things doctors can do that still don't happen often enough. For example, most women aren't told about the potential downsides of mammography screening — even though they're almost always briefed on the benefits. For now, it's up to patients to talk to their doctors about their particular risk profiles and how to screen accordingly. We also need to remember that in medicine, more often than not, we generally overestimate the benefits and underestimate the harms. WATCH: The naked mole rat might help us cure cancer"
healthfact,12156,1,0,0.94727457,"I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office."
healthfact,35340,0,1,0.9440669,"When U.S. President Donald Trump was asked what he'd say to people who lost family members to COVID-19, he replied, ""I would say this didn't hurt anyone as much as it hurt me."
healthfact,27491,1,0,0.944015,Cleveland Browns running back Isaiah Crowell once posted to his Instagram profile an artist's rendering of a hooded man cutting the throat of a police officer.
healthfact,8733,1,0,0.9434146,Japan defends cautious approach on coronavirus testing amid concerns.
healthfact,2132,1,0,0.9433409,"Routine ""recess"" a hit at White House obesity summit."
healthfact,8900,1,0,0.9418589,Tests of New AIDS Gel Show Promise for Women.
